idindikator;IDAktStanovnistva;nAktStanovnistva;mes;god;IDStarGrupa;nStarGrupa;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240002090104IND01;0;Укупно;00;2020;35-44;35–44;RS12;Регион Војводине;268.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;45-54;45–54;RS12;Регион Војводине;248.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;55-64;55–64;RS12;Регион Војводине;266.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;65;65 и више година;RS12;Регион Војводине;369.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;2876.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-24;15–24;RS2;СРБИЈА – ЈУГ;357;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-64;15–64 годинe;RS2;СРБИЈА – ЈУГ;2134.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;25-34;25–34;RS2;СРБИЈА – ЈУГ;399.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;35-44;35–44;RS2;СРБИЈА – ЈУГ;444.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;45-54;45–54;RS2;СРБИЈА – ЈУГ;448.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;55-64;55–64;RS2;СРБИЈА – ЈУГ;485.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;65;65 и више година;RS2;СРБИЈА – ЈУГ;741.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;1628.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-24;15–24;RS21;Регион Шумадије и Западне Србије;203.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-64;15–64 годинe;RS21;Регион Шумадије и Западне Србије;1217.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;25-34;25–34;RS21;Регион Шумадије и Западне Србије;225.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;35-44;35–44;RS21;Регион Шумадије и Западне Србије;254.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;45-54;45–54;RS21;Регион Шумадије и Западне Србије;251.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;55-64;55–64;RS21;Регион Шумадије и Западне Србије;282.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;65;65 и више година;RS21;Регион Шумадије и Западне Србије;411.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;1247.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-24;15–24;RS22;Регион Јужне и Источне Србије;153.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;15-64;15–64 годинe;RS22;Регион Јужне и Источне Србије;917.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;25-34;25–34;RS22;Регион Јужне и Источне Србије;174.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;35-44;35–44;RS22;Регион Јужне и Источне Србије;190.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;45-54;45–54;RS22;Регион Јужне и Источне Србије;196.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;55-64;55–64;RS22;Регион Јужне и Источне Србије;202.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;65;65 и више година;RS22;Регион Јужне и Источне Србије;330.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;0;Укупно;00;2020;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;15-24;15–24;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;15-64;15–64 годинe;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;25-34;25–34;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;35-44;35–44;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;45-54;45–54;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;55-64;55–64;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;0;Укупно;00;2020;65;65 и више година;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;3181.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS;РЕПУБЛИКА СРБИЈА;199.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS;РЕПУБЛИКА СРБИЈА;3010;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS;РЕПУБЛИКА СРБИЈА;690.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS;РЕПУБЛИКА СРБИЈА;838.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS;РЕПУБЛИКА СРБИЈА;747.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS;РЕПУБЛИКА СРБИЈА;533.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS;РЕПУБЛИКА СРБИЈА;171.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;1625.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS1;СРБИЈА – СЕВЕР;102;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS1;СРБИЈА – СЕВЕР;1577.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS1;СРБИЈА – СЕВЕР;377.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS1;СРБИЈА – СЕВЕР;463.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS1;СРБИЈА – СЕВЕР;379.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS1;СРБИЈА – СЕВЕР;256;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS1;СРБИЈА – СЕВЕР;48;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS11;Београдски регион;798;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS11;Београдски регион;44.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS11;Београдски регион;775.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS11;Београдски регион;189.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS11;Београдски регион;237.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS11;Београдски регион;182.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS11;Београдски регион;122;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS11;Београдски регион;22.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS12;Регион Војводине;827.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS12;Регион Војводине;57.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS12;Регион Војводине;802.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS12;Регион Војводине;188.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS12;Регион Војводине;225.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS12;Регион Војводине;197;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS12;Регион Војводине;134;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS12;Регион Војводине;25.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;1555.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS2;СРБИЈА – ЈУГ;97.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS2;СРБИЈА – ЈУГ;1432.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS2;СРБИЈА – ЈУГ;313.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS2;СРБИЈА – ЈУГ;375.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS2;СРБИЈА – ЈУГ;368.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS2;СРБИЈА – ЈУГ;277.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS2;СРБИЈА – ЈУГ;123.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;910.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS21;Регион Шумадије и Западне Србије;56.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS21;Регион Шумадије и Западне Србије;832.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS21;Регион Шумадије и Западне Србије;179.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS21;Регион Шумадије и Западне Србије;218.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS21;Регион Шумадије и Западне Србије;209.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS21;Регион Шумадије и Западне Србије;169;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS21;Регион Шумадије и Западне Србије;77.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;645.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS22;Регион Јужне и Источне Србије;41.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS22;Регион Јужне и Источне Србије;599.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS22;Регион Јужне и Источне Србије;134.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS22;Регион Јужне и Источне Србије;157.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS22;Регион Јужне и Источне Србије;158.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS22;Регион Јужне и Источне Србије;108.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS22;Регион Јужне и Источне Србије;45.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;1;Активно становништво;00;2020;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;15-24;15–24;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;15-64;15–64 годинe;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;25-34;25–34;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;35-44;35–44;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;45-54;45–54;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;55-64;55–64;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;1;Активно становништво;00;2020;65;65 и више година;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;O;Не располаже се податком
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2894.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS;РЕПУБЛИКА СРБИЈА;146.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS;РЕПУБЛИКА СРБИЈА;2724.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS;РЕПУБЛИКА СРБИЈА;602.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS;РЕПУБЛИКА СРБИЈА;770.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS;РЕПУБЛИКА СРБИЈА;699.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS;РЕПУБЛИКА СРБИЈА;505.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS;РЕПУБЛИКА СРБИЈА;170.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;1503.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS1;СРБИЈА – СЕВЕР;78.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS1;СРБИЈА – СЕВЕР;1455.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS1;СРБИЈА – СЕВЕР;342.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS1;СРБИЈА – СЕВЕР;434.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS1;СРБИЈА – СЕВЕР;358.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS1;СРБИЈА – СЕВЕР;242.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS1;СРБИЈА – СЕВЕР;47.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS11;Београдски регион;738.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS11;Београдски регион;33.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS11;Београдски регион;715.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS11;Београдски регион;171.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS11;Београдски регион;221.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS11;Београдски регион;172.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS11;Београдски регион;116.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS11;Београдски регион;22.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS12;Регион Војводине;765;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS12;Регион Војводине;44.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS12;Регион Војводине;740;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS12;Регион Војводине;170.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS12;Регион Војводине;213;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS12;Регион Војводине;185.9;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS12;Регион Војводине;126.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS12;Регион Војводине;25;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;1391.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS2;СРБИЈА – ЈУГ;68.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS2;СРБИЈА – ЈУГ;1268.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS2;СРБИЈА – ЈУГ;260.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS2;СРБИЈА – ЈУГ;336.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS2;СРБИЈА – ЈУГ;340.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS2;СРБИЈА – ЈУГ;262.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS2;СРБИЈА – ЈУГ;123.2;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;820.6;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS21;Регион Шумадије и Западне Србије;40.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-64;15–64 годинe;RS21;Регион Шумадије и Западне Србије;743.1;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;25-34;25–34;RS21;Регион Шумадије и Западне Србије;149.7;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;35-44;35–44;RS21;Регион Шумадије и Западне Србије;198.5;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;45-54;45–54;RS21;Регион Шумадије и Западне Србије;193.3;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;55-64;55–64;RS21;Регион Шумадије и Западне Србије;160.8;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;65;65 и више година;RS21;Регион Шумадије и Западне Србије;77.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;571;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
240002090104IND01;2;Запослена лица;00;2020;15-24;15–24;RS22;Регион Јужне и Источне Србије;27.4;THS;хиљада;РЗС;Укупно становништво према радној активности, старости и региону;A;Коначан податак
