idindikator,IDAktStanovnistva,nAktStanovnistva,mes,god,IDNivoObraz,nNivoObraz,IDTer,nTer,vrednost,idJedinicaMere,nJedinicaMere,nIzvorI,Indikator,IDStatusPodatka,nStatusPodatka
240002090103IND01,4,Неактивно становништво,00,2019,1,Укупно,RS22,Регион Јужне и Источне Србије,592.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2019,2,Без образовања и ниже образовање,RS22,Регион Јужне и Источне Србије,297.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2019,3,Средње,RS22,Регион Јужне и Источне Србије,239.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2019,4,Више и високо,RS22,Регион Јужне и Источне Србије,55.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2019,1,Укупно,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,4,Неактивно становништво,00,2019,2,Без образовања и ниже образовање,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,4,Неактивно становништво,00,2019,3,Средње,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,4,Неактивно становништво,00,2019,4,Више и високо,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS,РЕПУБЛИКА СРБИЈА,5894.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS,РЕПУБЛИКА СРБИЈА,1624,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS,РЕПУБЛИКА СРБИЈА,3095.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS,РЕПУБЛИКА СРБИЈА,1174.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS1,СРБИЈА – СЕВЕР,3017.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS1,СРБИЈА – СЕВЕР,670.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS1,СРБИЈА – СЕВЕР,1610.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS1,СРБИЈА – СЕВЕР,736.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS11,Београдски регион,1438.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS11,Београдски регион,224.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS11,Београдски регион,743.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS11,Београдски регион,470.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS12,Регион Војводине,1578.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS12,Регион Војводине,446,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS12,Регион Војводине,866.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS12,Регион Војводине,266.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS2,СРБИЈА – ЈУГ,2876.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS2,СРБИЈА – ЈУГ,953.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS2,СРБИЈА – ЈУГ,1485,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS2,СРБИЈА – ЈУГ,437.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS21,Регион Шумадије и Западне Србије,1628.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS21,Регион Шумадије и Западне Србије,534.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS21,Регион Шумадије и Западне Србије,851.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS21,Регион Шумадије и Западне Србије,243.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS22,Регион Јужне и Источне Србије,1247.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS22,Регион Јужне и Источне Србије,419.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,3,Средње,RS22,Регион Јужне и Источне Србије,633.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS22,Регион Јужне и Источне Србије,194.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,0,Укупно,00,2020,1,Укупно,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,0,Укупно,00,2020,2,Без образовања и ниже образовање,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,0,Укупно,00,2020,3,Средње,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,0,Укупно,00,2020,4,Више и високо,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS,РЕПУБЛИКА СРБИЈА,3181.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS,РЕПУБЛИКА СРБИЈА,503.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS,РЕПУБЛИКА СРБИЈА,1851.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS,РЕПУБЛИКА СРБИЈА,826.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS1,СРБИЈА – СЕВЕР,1625.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS1,СРБИЈА – СЕВЕР,170,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS1,СРБИЈА – СЕВЕР,933.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS1,СРБИЈА – СЕВЕР,522.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS11,Београдски регион,798,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS11,Београдски регион,49.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS11,Београдски регион,416.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS11,Београдски регион,332.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS12,Регион Војводине,827.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS12,Регион Војводине,120.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS12,Регион Војводине,517.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS12,Регион Војводине,190.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS2,СРБИЈА – ЈУГ,1555.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS2,СРБИЈА – ЈУГ,333.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS2,СРБИЈА – ЈУГ,917.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS2,СРБИЈА – ЈУГ,304.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS21,Регион Шумадије и Западне Србије,910.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS21,Регион Шумадије и Западне Србије,204.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS21,Регион Шумадије и Западне Србије,536,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS21,Регион Шумадије и Западне Србије,169.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS22,Регион Јужне и Источне Србије,645.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS22,Регион Јужне и Источне Србије,128.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS22,Регион Јужне и Источне Србије,381.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS22,Регион Јужне и Источне Србије,134.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,1,Активно становништво,00,2020,1,Укупно,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,1,Активно становништво,00,2020,2,Без образовања и ниже образовање,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,1,Активно становништво,00,2020,3,Средње,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,1,Активно становништво,00,2020,4,Више и високо,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS,РЕПУБЛИКА СРБИЈА,2894.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS,РЕПУБЛИКА СРБИЈА,459.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS,РЕПУБЛИКА СРБИЈА,1674,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS,РЕПУБЛИКА СРБИЈА,761,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS1,СРБИЈА – СЕВЕР,1503.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS1,СРБИЈА – СЕВЕР,151.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS1,СРБИЈА – СЕВЕР,858.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS1,СРБИЈА – СЕВЕР,493,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS11,Београдски регион,738.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS11,Београдски регион,43.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS11,Београдски регион,381.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS11,Београдски регион,312.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS12,Регион Војводине,765,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS12,Регион Војводине,108.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS12,Регион Војводине,476.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS12,Регион Војводине,180.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS2,СРБИЈА – ЈУГ,1391.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS2,СРБИЈА – ЈУГ,307.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS2,СРБИЈА – ЈУГ,815.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS2,СРБИЈА – ЈУГ,268,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS21,Регион Шумадије и Западне Србије,820.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS21,Регион Шумадије и Западне Србије,193.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS21,Регион Шумадије и Западне Србије,479.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS21,Регион Шумадије и Западне Србије,147.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS22,Регион Јужне и Источне Србије,571,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS22,Регион Јужне и Источне Србије,114.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS22,Регион Јужне и Источне Србије,336,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS22,Регион Јужне и Источне Србије,120.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,2,Запослена лица,00,2020,1,Укупно,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,2,Запослена лица,00,2020,2,Без образовања и ниже образовање,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,2,Запослена лица,00,2020,3,Средње,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,2,Запослена лица,00,2020,4,Више и високо,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS,РЕПУБЛИКА СРБИЈА,286.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS,РЕПУБЛИКА СРБИЈА,43.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS,РЕПУБЛИКА СРБИЈА,177.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS,РЕПУБЛИКА СРБИЈА,65.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS1,СРБИЈА – СЕВЕР,122.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS1,СРБИЈА – СЕВЕР,18.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS1,СРБИЈА – СЕВЕР,75.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS1,СРБИЈА – СЕВЕР,29.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS11,Београдски регион,59.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS11,Београдски регион,6.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS11,Београдски регион,34.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS11,Београдски регион,19.2,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS12,Регион Војводине,62.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS12,Регион Војводине,12.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS12,Регион Војводине,40.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS12,Регион Војводине,10,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS2,СРБИЈА – ЈУГ,164,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS2,СРБИЈА – ЈУГ,25.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS2,СРБИЈА – ЈУГ,102.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS2,СРБИЈА – ЈУГ,36.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS21,Регион Шумадије и Западне Србије,89.6,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS21,Регион Шумадије и Западне Србије,11.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS21,Регион Шумадије и Западне Србије,56.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS21,Регион Шумадије и Западне Србије,21.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS22,Регион Јужне и Источне Србије,74.4,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS22,Регион Јужне и Источне Србије,13.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS22,Регион Јужне и Источне Србије,46,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS22,Регион Јужне и Источне Србије,14.5,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,3,Незапослена лица,00,2020,1,Укупно,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,3,Незапослена лица,00,2020,2,Без образовања и ниже образовање,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,3,Незапослена лица,00,2020,3,Средње,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,3,Незапослена лица,00,2020,4,Више и високо,RS23,Регион Косовo и Метохијa,,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,O,Не располаже се податком
240002090103IND01,4,Неактивно становништво,00,2020,1,Укупно,RS,РЕПУБЛИКА СРБИЈА,2712.8,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2020,2,Без образовања и ниже образовање,RS,РЕПУБЛИКА СРБИЈА,1120.7,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2020,3,Средње,RS,РЕПУБЛИКА СРБИЈА,1244.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2020,4,Више и високо,RS,РЕПУБЛИКА СРБИЈА,348.1,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2020,1,Укупно,RS1,СРБИЈА – СЕВЕР,1391.9,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
240002090103IND01,4,Неактивно становништво,00,2020,2,Без образовања и ниже образовање,RS1,СРБИЈА – СЕВЕР,500.3,THS,хиљада,РЗС,Укупно становништво према радној активности, образовању и региону,A,Коначан податак
