idindikator;IDAktStanovnistva;nAktStanovnistva;mes;god;IDPol;nPol;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1284.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS1;СРБИЈА – СЕВЕР;1508.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS1;СРБИЈА – СЕВЕР;825.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS1;СРБИЈА – СЕВЕР;683;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS11;Београдски регион;740.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS11;Београдски регион;388.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS11;Београдски регион;352.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS12;Регион Војводине;768.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS12;Регион Војводине;437.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS12;Регион Војводине;330.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS2;СРБИЈА – ЈУГ;1392.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS2;СРБИЈА – ЈУГ;791;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS2;СРБИЈА – ЈУГ;601.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS21;Регион Шумадије и Западне Србије;812.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS21;Регион Шумадије и Западне Србије;458.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS21;Регион Шумадије и Западне Србије;354.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS22;Регион Јужне и Источне Србије;580;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS22;Регион Јужне и Источне Србије;332.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS22;Регион Јужне и Источне Србије;247.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2019;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2019;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2019;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;335.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;176.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS;РЕПУБЛИКА СРБИЈА;159.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS1;СРБИЈА – СЕВЕР;142.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS1;СРБИЈА – СЕВЕР;72.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS1;СРБИЈА – СЕВЕР;70.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS11;Београдски регион;66.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS11;Београдски регион;30.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS11;Београдски регион;36;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS12;Регион Војводине;76.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS12;Регион Војводине;41.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS12;Регион Војводине;34.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS2;СРБИЈА – ЈУГ;193.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS2;СРБИЈА – ЈУГ;104.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS2;СРБИЈА – ЈУГ;89.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS21;Регион Шумадије и Западне Србије;106;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS21;Регион Шумадије и Западне Србије;56.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS21;Регион Шумадије и Западне Србије;49.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS22;Регион Јужне и Источне Србије;87.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS22;Регион Јужне и Источне Србије;47.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS22;Регион Јужне и Источне Србије;39.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2019;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2019;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2019;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2687;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1065.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1621.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS1;СРБИЈА – СЕВЕР;1372.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS1;СРБИЈА – СЕВЕР;536.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS1;СРБИЈА – СЕВЕР;836;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS11;Београдски регион;630.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS11;Београдски регион;249.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS11;Београдски регион;381.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS12;Регион Војводине;741.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS12;Регион Војводине;287.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS12;Регион Војводине;454.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS2;СРБИЈА – ЈУГ;1314.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS2;СРБИЈА – ЈУГ;528.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS2;СРБИЈА – ЈУГ;785.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS21;Регион Шумадије и Западне Србије;722.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS21;Регион Шумадије и Западне Србије;288.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS21;Регион Шумадије и Западне Србије;434;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS22;Регион Јужне и Источне Србије;592.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS22;Регион Јужне и Источне Србије;240.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS22;Регион Јужне и Источне Србије;351.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;4;Неактивно становништво;00;2019;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2019;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;4;Неактивно становништво;00;2019;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;5894.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;2843.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS;РЕПУБЛИКА СРБИЈА;3050.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;3017.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS1;СРБИЈА – СЕВЕР;1431.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS1;СРБИЈА – СЕВЕР;1586.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS11;Београдски регион;1438.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS11;Београдски регион;668.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS11;Београдски регион;770.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS12;Регион Војводине;1578.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS12;Регион Војводине;763;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS12;Регион Војводине;815.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;2876.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS2;СРБИЈА – ЈУГ;1412.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS2;СРБИЈА – ЈУГ;1463.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;1628.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS21;Регион Шумадије и Западне Србије;797.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS21;Регион Шумадије и Западне Србије;831.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;1247.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS22;Регион Јужне и Источне Србије;615.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;2;Женско;RS22;Регион Јужне и Источне Србије;632.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;0;Укупно;00;2020;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2020;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;0;Укупно;00;2020;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;3181.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1762.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1418.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;1625.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS1;СРБИЈА – СЕВЕР;888.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS1;СРБИЈА – СЕВЕР;737.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS11;Београдски регион;798;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS11;Београдски регион;418.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS11;Београдски регион;379.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS12;Регион Војводине;827.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS12;Регион Војводине;469.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS12;Регион Војводине;358.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;1555.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS2;СРБИЈА – ЈУГ;874.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS2;СРБИЈА – ЈУГ;681.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;910.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS21;Регион Шумадије и Западне Србије;509.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS21;Регион Шумадије и Западне Србије;400.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;645.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS22;Регион Јужне и Источне Србије;364.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS22;Регион Јужне и Источне Србије;280.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;1;Активно становништво;00;2020;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2020;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;1;Активно становништво;00;2020;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;2894.8;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;1609.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS;РЕПУБЛИКА СРБИЈА;1285.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;1503.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS1;СРБИЈА – СЕВЕР;819.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS1;СРБИЈА – СЕВЕР;684.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS11;Београдски регион;738.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS11;Београдски регион;386.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS11;Београдски регион;351.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS12;Регион Војводине;765;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS12;Регион Војводине;432.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS12;Регион Војводине;332.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS2;СРБИЈА – ЈУГ;1391.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS2;СРБИЈА – ЈУГ;790.3;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS2;СРБИЈА – ЈУГ;601.2;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS21;Регион Шумадије и Западне Србије;820.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS21;Регион Шумадије и Западне Србије;465.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS21;Регион Шумадије и Западне Србије;354.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS22;Регион Јужне и Источне Србије;571;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS22;Регион Јужне и Источне Србије;324.4;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS22;Регион Јужне и Источне Србије;246.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;2;Запослена лица;00;2020;0;Укупно;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2020;1;Мушко;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;2;Запослена лица;00;2020;2;Женско;RS23;Регион Косовo и Метохијa;;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;O;Не располаже се податком
240002090102IND01;3;Незапослена лица;00;2020;0;Укупно;RS;РЕПУБЛИКА СРБИЈА;286.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;1;Мушко;RS;РЕПУБЛИКА СРБИЈА;153;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;2;Женско;RS;РЕПУБЛИКА СРБИЈА;133.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;0;Укупно;RS1;СРБИЈА – СЕВЕР;122.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;1;Мушко;RS1;СРБИЈА – СЕВЕР;69.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;2;Женско;RS1;СРБИЈА – СЕВЕР;53.5;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;0;Укупно;RS11;Београдски регион;59.7;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;1;Мушко;RS11;Београдски регион;32.1;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;2;Женско;RS11;Београдски регион;27.6;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
240002090102IND01;3;Незапослена лица;00;2020;0;Укупно;RS12;Регион Војводине;62.9;THS;хиљада;РЗС;Укупно становништво према радној активности, полу и региону;A;Коначан податак
